fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,evaluation_split
combined,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_2,0.9799281403891184,1.4936907347428157,0.9313541161887958,0.1710595352458503,301.74902017368004,1856.0,2157.74902017368,1764,0.6074711930675276,252,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_3,1.4061952704626572,2.719929511670578,0.5523569477391601,-0.0167712705258017,-60.225632458154,9142.0,9081.774367541846,3591,0.6381904610977653,513,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,highly_intermittent,0.4797890592727941,0.5580527479983323,2.069787685932635,0.2073861591045988,76.94026502780616,86.0,162.94026502780616,371,0.764434741054379,53,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,intermittent,0.7874087195586404,1.2009232543620356,0.8579314217798549,0.1093703670945892,329.9703975243756,2769.0,3098.970397524376,3017,0.6299015789305291,431,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,regular,1.9100978915723696,3.3271920247325086,0.5501142379842489,-0.090306815553049,-262.9734468904789,10111.0,9848.02655310952,2912,0.6460399013059573,416,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,overall,all,1.2882252235170422,2.4136893866882856,0.6259308119819038,0.0228471770891591,143.9372156617028,12966.0,13109.937215661705,6300,0.6452835785980204,900,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,store_id,CA_1,1.4462990972617369,2.915094889537482,0.5932086141112591,-0.0559039021526959,-117.39819452066148,5120.0,5002.6018054793385,2100,0.6645791749918977,300,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,store_id,TX_2,1.2923227300379605,2.217791212522862,0.6282124382128974,0.0818805721251382,171.94920146279037,4320.0,4491.94920146279,2100,0.6515445805954113,300,0,validation
combined,xgb_tune_03,days_1_7_daily,7,daily,store_id,WI_3,1.1260538432514295,2.015270028776255,0.6706503320555877,0.0425648612950352,89.38620871957392,3526.0,3615.386208719574,2100,0.6197269802067523,300,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,high,36.10312092938438,62.06208586806158,0.2459092495190157,5.902577407226932,1753.0654899463989,43604.0,45357.0654899464,297,1.2923887163812808,297,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,low,9.406599959599244,11.604132173118202,0.5156441838318522,5.441265539654906,1616.055865277507,5418.0,7034.055865277507,297,1.5531208071677198,297,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,medium,10.997540878341656,14.683716692304827,0.3087099815404593,0.8581874829863355,262.6053697938187,10901.0,11163.60536979382,306,1.0938318885476614,306,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_1,15.642007069329352,24.18453612921677,0.2654520370030751,6.254172009379706,844.3132212662604,7955.0,8799.31322126626,135,1.3294032139454286,135,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_2,17.484554550935705,35.81807458235789,0.4016506606049041,2.7433607574119896,691.3269108678214,10970.0,11661.32691086782,252,1.3937190210990005,252,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_3,20.202448170770808,40.64935144703965,0.252789304639383,4.085938777550961,2096.086592883643,40998.0,43094.08659288364,513,1.265384520838317,513,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,highly_intermittent,10.003706876364236,11.80877801040396,1.2775818420416978,9.727855095288382,515.5763200502843,415.0,930.5763200502844,53,2.755994965531449,53,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,intermittent,10.287613551977032,14.275699706492189,0.3256913060747834,3.140667716460039,1353.6277857942769,13614.0,14967.627785794277,431,1.254916646379309,431,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,regular,28.64778054675788,52.68508953869036,0.2596739597213421,4.236833219166258,1762.5226191731635,45894.0,47656.52261917316,416,1.184836727468722,416,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,overall,all,18.75737179200076,37.26669007995324,0.2817221202676883,4.035251916686361,3631.7267250177247,59923.0,63554.726725017725,900,1.310920984877375,900,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,CA_1,19.58429621145328,37.95639874157903,0.262149244308227,4.080824904246498,1224.2474712739497,22412.0,23636.24747127395,300,1.213505930607671,300,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,TX_2,18.4522397389325,36.97247613574551,0.2805428705493488,5.823138620847216,1746.9415862541646,19732.0,21478.941586254165,300,1.3853005217197532,300,0,validation
combined,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,WI_3,18.2355794256165,36.86144830995987,0.3077042481402188,2.2017922249653687,660.5376674896106,17779.0,18439.53766748961,300,1.3339565023047009,300,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,demand_band,high,2.682517533069351,4.276416735034385,0.54814308824071,0.1967525802408977,1753.0654899463989,43604.0,45357.0654899464,8910,0.7380805214622538,297,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,demand_band,low,0.7727231689208749,1.0270915420462532,1.2707573708167212,0.1813755179884968,1616.055865277507,5418.0,7034.055865277507,8910,0.7927360739660051,297,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,demand_band,medium,1.0375468015705889,1.448739174073753,0.8737436600695354,0.0286062494328778,262.6053697938187,10901.0,11163.60536979382,9180,0.7300877247167115,306,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_1,1.4831742269880954,2.447452530142991,0.7551044147456677,0.2084724003126568,844.3132212662604,7955.0,8799.31322126626,4050,0.8131266497424172,135,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_2,1.2744746160782163,2.237241097323412,0.8783070280356715,0.0914453585803996,691.3269108678214,10970.0,11661.32691086782,7560,0.7492692947897397,252,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_3,1.6029233642818594,2.900910707385801,0.6017120487901316,0.1361979592516987,2096.086592883643,40998.0,43094.08659288364,15390,0.7397103559517854,513,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.6041046326815989,0.691830977061306,2.314521363768053,0.3242618365096127,515.5763200502843,415.0,930.5763200502844,1590,0.9754652470358042,53,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,intermittent,0.9062038744446372,1.3662546793085837,0.8606740191397942,0.1046889238820013,1353.6277857942769,13614.0,14967.627785794277,12930,0.7530146936302546,431,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,regular,2.214193255658495,3.654923396484194,0.6021077228094744,0.1412277739722086,1762.5226191731635,45894.0,47656.52261917316,12480,0.7255057248989647,416,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,overall,all,1.4929953441907748,2.6639602508631555,0.6727112176151214,0.1345083972228787,3631.7267250177247,59923.0,63554.726725017725,27000,0.7533993028950073,900,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,store_id,CA_1,1.6146711015023578,2.926650658445079,0.6484044223416572,0.1360274968082166,1224.2474712739497,22412.0,23636.24747127395,9000,0.7404055263562476,300,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,store_id,TX_2,1.4686877512101912,2.495405365281892,0.6698859599073445,0.1941046206949071,1746.9415862541646,19732.0,21478.941586254165,9000,0.7516293049562479,300,0,validation
combined,xgb_tune_03,days_1_30_daily,30,daily,store_id,WI_3,1.3956271798597752,2.5490626984995868,0.7064876887754079,0.0733930741655122,660.5376674896106,17779.0,18439.53766748961,9000,0.7681630773725265,300,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,demand_band,high,2.138069011327444,3.4132913651644223,0.3674806113219044,-0.4439394426052317,-43.95000481791794,576.0,532.0499951820821,99,0.5328448468632943,99,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,demand_band,low,0.6283886617783344,0.792627843978149,0.9016011234210886,0.064649736790946,6.4003239423036575,69.0,75.40032394230366,99,0.5372296308541212,99,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,demand_band,medium,1.0687654416131622,1.697347255006123,0.8516724612854887,0.033941028785764,3.461984936147928,128.0,131.46198493614793,102,0.5393070435612093,102,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_1,1.5550408649775718,2.444463550570822,0.5382833763383902,-0.3601285634769334,-16.205785356462002,130.0,113.794214643538,45,0.7013368018208902,45,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_2,0.8486597304498511,1.2231635529550668,0.8193956018136493,0.1742268719799107,14.6350572463125,87.0,101.6350572463125,84,0.4796409398709915,84,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_3,1.4130358385978734,2.5534012158128463,0.4345847633097776,-0.1901577066041921,-32.516967829316854,556.0,523.4830321706831,171,0.5210333140711354,171,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.5594962640768952,0.8417452883727146,1.2588665941730142,0.0021352126366562,0.0384338274598121,8.0,8.038433827459812,18,0.7688191484415099,18,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,intermittency_class,intermittent,0.7581657764967531,1.222911653914818,0.7477799439420031,0.1261487306975242,18.165417220443487,146.0,164.1654172204435,144,0.4799760203924111,144,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,intermittency_class,regular,1.9104824645876668,3.047160856481223,0.42592339275137,-0.3789242535316642,-52.29154698736966,619.0,566.7084530126303,138,0.5651550733971966,138,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,overall,all,1.276311282273382,2.243110647611798,0.4953342622018299,-0.1136256531315545,-34.08769593946636,773.0,738.9123040605336,300,0.5364889724575583,300,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,store_id,CA_1,1.299999389052391,2.259951758484566,0.4037265183392519,-0.3396428108215332,-33.96428108215332,322.0,288.0357189178467,100,0.508993766484373,100,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,store_id,TX_2,1.2847270512208342,2.269831010447947,0.4866390345533463,-0.1912210706248879,-19.122107062488794,264.0,244.8778929375112,100,0.5298643453688889,100,0,validation
validation_fold_1,xgb_tune_03,day_1_daily,1,daily,store_id,WI_3,1.2442074065469206,2.198890939910306,0.6653515543031661,0.1899869220517575,18.99869220517576,187.0,205.99869220517576,100,0.5706088055194131,100,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,high,6.752763962128547,9.368610165661035,0.2339949710363059,1.0031248230976288,99.30935748666523,2857.0,2956.309357486665,99,0.6174129505274429,99,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,low,2.336249705667448,2.911548603962748,0.5796709796016976,0.7576236476500829,75.00474111735821,399.0,474.0047411173582,99,0.7597731368363567,99,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,medium,3.060383062188824,4.07987814247173,0.4604116111257523,1.0148980389988305,103.51959997788072,678.0,781.5195999778807,102,0.6259454182136279,102,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.964428688585758,7.463527186344609,0.3585863418721655,1.053475656939877,47.40640456229448,623.0,670.4064045622945,45,0.8338494896020074,45,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.223213107103393,4.137472058316453,0.5236941992198937,1.4724065377598716,123.68214917182922,517.0,640.6821491718292,84,0.6749078802324752,84,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,4.1977908390176575,6.525577727879339,0.2569156168475374,0.624240613144915,106.74514484778048,2794.0,2900.7451448477805,171,0.6197214405566548,171,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.669674536006318,1.9257177457086072,0.8839453425915802,1.4670051224529743,26.406092204153538,34.0,60.40609220415354,18,0.9566528124659992,18,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.573108596701382,3.324058599268016,0.4379759313534267,0.9312996895104232,134.10715528950095,846.0,980.107155289501,144,0.6679516322987643,144,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,regular,5.8796351150866,8.326890669651048,0.2656809580490998,0.8501481962916644,117.32045108824968,3054.0,3171.3204510882497,138,0.6288628234159142,138,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,overall,all,4.039904751516879,6.117292586399041,0.3080761122153186,0.9261123286063472,277.8336985819042,3934.0,4211.833698581904,300,0.6672928510226874,300,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,CA_1,3.7369151160120966,5.192561134975815,0.2464983585759958,0.7328554978966713,73.28554978966713,1516.0,1589.2855497896671,100,0.5891946789950293,100,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,TX_2,4.109758548699319,6.284125677110705,0.3106393460846046,0.8672162180766463,86.72162180766463,1323.0,1409.7216218076646,100,0.6966101082820652,100,0,validation
validation_fold_1,xgb_tune_03,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.27304058983922,6.7683734454191145,0.3902320173369151,1.178265269845724,117.8265269845724,1095.0,1212.8265269845724,100,0.7160737657909678,100,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,demand_band,high,1.9655288034165748,2.974976879450695,0.4767628494111607,0.1433035461568041,99.30935748666523,2857.0,2956.309357486665,693,0.5938646971830438,99,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,demand_band,low,0.7267256634791004,0.9925678736504824,1.262207731305806,0.1082319496642975,75.00474111735821,399.0,474.0047411173582,693,0.7153346120252677,99,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,demand_band,medium,0.9435394876362646,1.3407622559496293,0.9936389294576592,0.14498543414269,103.51959997788072,678.0,781.5195999778807,714,0.6028661747054226,102,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_1,1.3914172530410782,2.209633578208564,0.7035255773803204,0.1504965224199825,47.40640456229448,623.0,670.4064045622945,315,0.7464010553395797,45,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_2,0.9258510898671992,1.2636106566056635,1.0529989184563118,0.2103437911085531,123.68214917182922,517.0,640.6821491718292,588,0.6261568269689777,84,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,dept_id,FOODS_3,1.300520187285834,2.167349918192709,0.5571663078672666,0.0891772304492735,106.74514484778048,2794.0,2900.7451448477805,1197,0.6135547396251506,171,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,highly_intermittent,0.5122619626659249,0.6230994888138038,1.898382567526663,0.2095721603504249,26.406092204153538,34.0,60.40609220415354,126,0.8119878788793755,18,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,intermittent,0.78340675258669,1.1448347073741625,0.933420811592652,0.1330428127872033,134.10715528950095,846.0,980.107155289501,1008,0.6201319731731596,144,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,intermittency_class,regular,1.744514001892035,2.639403399719784,0.5518010890071073,0.1214497423273806,117.32045108824968,3054.0,3171.3204510882497,966,0.631799242571103,138,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,overall,all,1.2092473998719029,1.9639176771967188,0.6455057294689872,0.1323017612294781,277.8336985819042,3934.0,4211.833698581904,2100,0.6370102714385866,300,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,store_id,CA_1,1.2801889749509947,2.106776850518816,0.5911162813098261,0.1046936425566673,73.28554978966713,1516.0,1589.2855497896671,700,0.6387502103541225,100,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,store_id,TX_2,1.2095081918101225,1.9163028372574016,0.6399514242381601,0.1238880311538066,86.72162180766463,1323.0,1409.7216218076646,700,0.6246781391422705,100,0,validation
validation_fold_1,xgb_tune_03,days_1_7_daily,7,daily,store_id,WI_3,1.138045032854591,1.8601593121167117,0.7275173726011085,0.1683236099779606,117.8265269845724,1095.0,1212.8265269845724,700,0.6476024648193663,100,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,high,40.58239636269182,66.82378672143376,0.2852436805045431,7.326362051671803,725.3098431155086,14085.0,14810.309843115509,99,1.4843580253253623,99,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,low,9.693171527199071,12.612107335703964,0.5198396431163098,5.308387067733389,525.5303197056055,1846.0,2371.530319705605,99,1.59885392396665,99,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,demand_band,medium,11.380295696175274,15.434175464370291,0.3350043754718262,3.012079463029901,307.2321052290499,3465.0,3772.23210522905,102,1.14580657740285,102,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_1,19.047466885546843,30.910063718353783,0.3040567612095097,7.230414265559779,325.36864195019007,2819.0,3144.36864195019,45,1.623691407824097,45,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_2,20.10748862909774,47.19713366737452,0.6307053938925355,11.99724440915244,1007.7685303688048,2678.0,3685.768530368805,84,1.415057415836494,84,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,dept_id,FOODS_3,21.005300160323145,38.3894646087975,0.258429119175139,1.3154099165565438,224.93509573116896,13899.0,14123.935095731167,171,1.3460778806587723,171,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,highly_intermittent,11.891022387892008,14.280653800596708,1.5854696517189344,11.79398920511206,212.29180569201708,135.0,347.2918056920171,18,3.155594744962692,18,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,intermittent,10.453940784274083,14.122627856666917,0.3443200990245809,3.3668546970261053,484.8270763717592,4372.0,4856.827076371759,144,1.2718934606360977,144,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,intermittency_class,regular,32.01931526225762,57.08690458268925,0.2967738267305764,6.238792652075273,860.9533859863877,14889.0,15749.953385986388,138,1.3199774647396625,138,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,overall,all,20.460237940363587,40.08830641519987,0.3164606816925694,5.19357422683388,1558.072268050164,19396.0,20954.072268050164,300,1.4070341795833332,300,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,CA_1,18.40384120717645,35.92041322875401,0.2573603860603614,5.694614264369011,569.4614264369011,7151.0,7720.461426436901,100,1.1603093824664703,100,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,TX_2,21.617513295970856,39.45012867808162,0.3287834721820662,3.820948739610612,382.0948739610613,6575.0,6957.094873961061,100,1.5393772061317057,100,0,validation
validation_fold_1,xgb_tune_03,days_1_30_aggregate,30,aggregate,store_id,WI_3,21.35935931794345,44.43678875070994,0.3767082772124066,6.065159676522017,606.5159676522017,5670.0,6276.515967652202,100,1.5214159501518234,100,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,demand_band,high,2.673845472196838,4.204306816918514,0.5638140612300042,0.2442120683890601,725.3098431155086,14085.0,14810.309843115509,2970,0.7575396542967394,99,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,demand_band,low,0.792597488095664,1.0338795731511914,1.2751974754301854,0.1769462355911129,525.5303197056055,1846.0,2371.530319705605,2970,0.8137469422622167,99,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,demand_band,medium,1.0440965426428352,1.4435002439940865,0.9220592844118546,0.1004026487676633,307.2321052290499,3465.0,3772.23210522905,3060,0.7220485196220514,102,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_1,1.649826705571678,2.7220650071123824,0.7900908309761494,0.2410138088519926,325.36864195019007,2819.0,3144.36864195019,1350,0.8944009821147966,45,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_2,1.2517029093016707,2.135675023654346,1.177853372457136,0.399908146971748,1007.7685303688048,2678.0,3685.768530368805,2520,0.7394394393432571,84,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,dept_id,FOODS_3,1.5806459314997725,2.8115624835698125,0.5834026641192771,0.0438469972185514,224.93509573116896,13899.0,14123.935095731167,5130,0.7417857600045992,171,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.6446321229829832,0.7502524226321277,2.578528491931933,0.3931329735037353,212.29180569201708,135.0,347.2918056920171,540,1.0283606482064422,18,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,intermittent,0.9095925004385342,1.3990741410348566,0.8987739254104455,0.1122284899008701,484.8270763717592,4372.0,4856.827076371759,4320,0.7466705707767688,144,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,intermittency_class,regular,2.2252971169687266,3.5877238587550444,0.6187608344583605,0.2079597550691757,860.9533859863877,14889.0,15749.953385986388,4140,0.7476468710232986,138,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,overall,all,1.4989190013950895,2.6257074328163013,0.6955182002761295,0.1731191408944626,1558.072268050164,19396.0,20954.072268050164,9000,0.764021073535953,300,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,store_id,CA_1,1.5908728404243788,2.820507517255319,0.6674057504227571,0.189820475478967,569.4614264369011,7151.0,7720.461426436901,3000,0.7445195093072493,100,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,store_id,TX_2,1.464483659832428,2.4279614386013875,0.6682054721668873,0.1273649579870204,382.0948739610613,6575.0,6957.094873961061,3000,0.7519709794320788,100,0,validation
validation_fold_1,xgb_tune_03,days_1_30_daily,30,daily,store_id,WI_3,1.4414005039284628,2.613954698538448,0.7626457692743188,0.2021719892174005,606.5159676522017,5670.0,6276.515967652202,3000,0.795572731868531,100,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,demand_band,high,1.7874794780239087,2.877111127984359,0.4744248480546031,0.0483087485119926,4.782566102687269,373.0,377.78256610268727,99,0.4180914967330458,99,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,demand_band,low,0.5473015659554589,0.8071945311715562,1.0033862042516746,0.006313255536511,0.6250122981145978,54.0,54.6250122981146,99,0.4716947328296907,99,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,demand_band,medium,0.7849308613130787,1.111722074105992,0.7927024539993467,-0.0618753070970449,-6.311281323898584,101.0,94.68871867610142,102,0.4409178455886418,102,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_1,1.1693409801357322,1.9636895635705616,0.6190628718365642,-0.1455004995895756,-6.547522481530905,85.0,78.4524775184691,45,0.5482930632341263,45,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_2,0.7070000715875289,0.9903699102992132,0.8863881494530212,0.0677270136740324,5.689069148618728,67.0,72.68906914861873,84,0.4016383034712015,84,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,dept_id,FOODS_3,1.164900123324158,2.1000624834977493,0.5297817050224229,-0.0002646174864592,-0.0452495901845395,376.0,375.95475040981546,171,0.4365593663136594,171,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.3673435679843856,0.5323226989448678,1.102030703953157,-0.0983382696803245,-1.7700888542458415,6.0,4.229911145754159,18,0.5436540296945553,18,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,intermittency_class,intermittent,0.6453330309416813,0.9697334538384698,0.7690218618721701,0.0514720817930162,7.360507696401328,120.0,127.36050769640131,143,0.4447409595789748,143,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,intermittency_class,regular,1.5274206011475686,2.502506489913064,0.5281379690535125,-0.0467203004694403,-6.494121765252203,402.0,395.5058782347478,139,0.42934336131264,139,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,overall,all,1.037354237359638,1.8349098641660004,0.5894058166816125,-0.003012343076989,-0.9037029230967164,528.0,527.0962970769033,300,0.4435415232558412,300,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,store_id,CA_1,1.338373455731198,2.5220122447872684,0.6196173406162955,-0.1793680490273982,-17.936804902739823,216.0,198.06319509726015,100,0.4613122240782115,100,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,store_id,TX_2,1.0225301656313242,1.5494281108698031,0.5468075752039167,-0.0327693185023963,-3.2769318502396345,187.0,183.7230681497604,100,0.4876797750343857,100,0,validation
validation_fold_2,xgb_tune_03,day_1_daily,1,daily,store_id,WI_3,0.7511590907163918,1.1573285597575942,0.6009272725731134,0.2031003382988274,20.31003382988274,125.0,145.31003382988274,100,0.3816325706549264,100,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,high,9.014378393581609,16.481175417578832,0.2840303822293377,-0.1396302309479903,-13.82339286385104,3142.0,3128.176607136149,99,0.700824730800488,99,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,low,2.3047292222447617,2.8219422680508632,0.6355659972207003,1.2037678474296976,119.17301689554006,359.0,478.17301689554006,99,0.7733525889724769,99,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,demand_band,medium,3.2107354906506327,4.345898296708606,0.4140265740156315,-0.0734011583514146,-7.486918151844293,791.0,783.5130818481557,102,0.6707799659676377,102,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,3.841649500611756,5.352662823792566,0.2848010338180049,0.5958868338829941,26.814907524734732,607.0,633.8149075247347,45,0.6703836342128602,45,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.5875775964675647,4.760932585821639,0.5740124154348104,1.4545759693331397,122.18438142398372,525.0,647.1843814239837,84,0.7640843732230713,84,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.695063908668834,12.42823499302019,0.3081822558172059,-0.2990443454320101,-51.13658306887373,3160.0,3108.8634169311263,171,0.701829007578397,171,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,2.113605247448302,2.249399070990457,2.2379349678864373,2.0574392062197955,37.03390571195632,17.0,54.03390571195632,18,1.1794679155036305,18,0,validation
validation_fold_2,xgb_tune_03,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.7444874053410664,3.9131892057828246,0.429389167356425,0.977246630438636,139.74626815272495,914.0,1053.746268152725,143,0.6991218843332092,143,0,validation
